punType,sentenceID,sentenceType,sum_m1_ngram,sum_m2_ngram,sum_m1_relatedness,sum_m2_relatedness,p_m1_given_w,p_m2_given_w,entropy,m1KL,m2KL,m1Focus,m2Focus
near,63,pun,-75.7155599285,-75.7155599285,15.112484291,-1.008017915,0.999999297024,7.02976046476e-07,1.06627003695e-05,1.4248231572,8.09559970729,fridge;kitchen;water,water;under
near,64,pun,-48.5218447964,-48.5218447964,16.892215608,1.388894101,0.999997159195,2.84080546693e-06,3.91219295145e-05,1.37454859627,8.00312938771,thief;robber,baron;commander
near,65,pun,-96.2318379469,-96.2318379469,16.748525897,-0.038016093,0.999999959583,4.04169976203e-08,7.28476587026e-07,1.1616093166,7.78407682747,revolution;orbit;causing;new;year's,january;1st;year's
near,66,pun,-111.983596308,-111.983596308,13.162555222,-3.280680414,0.99999999999,1.01264226721e-11,2.6648557454e-10,1.56354934053,8.28645995743,plants;flora;offices,business;sisterhood;traveling
near,67,pun,-48.4541530505,-48.4541530505,15.721988727,1.019585187,0.999993718782,6.28121835646e-06,8.15172966265e-05,1.91652452002,8.56968474434,incisor;dentist,convicted;trading
near,68,pun,-105.599430271,-105.599430271,11.63642639,-2.619854276,0.999925090882,7.49091184633e-05,0.000786485627613,1.55800212782,8.21304991625,mimes;quietest,criminal
near,69,pun,-101.230674988,-101.230674988,10.326667359,-3.966443834,0.999999957782,4.22179668399e-08,7.5909677247e-07,1.34243522062,7.98112330633,glittering,arrested;fined
near,70,pun,-48.7356439737,-48.7356439737,16.008889746,-0.085878067,0.999998778366,1.22163413217e-06,1.78545744144e-05,1.23388547417,7.9268146718,altitude;pilot,good
near,71,pun,-34.9311431818,-34.9311431818,15.875333786,1.291457336,0.999999855439,1.44561291027e-07,2.42133833389e-06,1.02626616879,7.5818316773,presence,christmas
near,72,pun,-46.1461054747,-46.1461054747,16.846302255,-1.003023343,0.999998066384,1.93361570424e-06,2.73724919193e-05,1.33612178558,7.98984210656,necks;vampires,looking
near,73,pun,-68.8230124457,-68.8230124457,13.866052926,1.903056738,0.999968121863,3.18781366631e-05,0.000361930790439,2.37290745857,8.84045544729,digestion;call;silverware,villain;weapons;mass
near,74,pun,-102.312385908,-102.312385908,12.696608269,-4.480658836,0.999990187347,9.81265258253e-06,0.000122970523636,1.21793687457,7.81615217619,ream;copy;paper,crop
near,75,pun,-19.4532393471,-19.4532393471,17.359117125,0.088392161,0.99999370222,6.29778015523e-06,8.17156510482e-05,0.85471865338,7.49286413045,seize;get,get
near,76,pun,-102.898793086,-102.898793086,15.957434467,-2.165929045,0.999999951119,4.88806201505e-08,8.71731349187e-07,1.73937621104,8.47624847201,author;books;reading,made;refuse
near,77,pun,-45.644609879,-45.644609879,14.993874048,-0.033458027,0.999999954588,4.54119345041e-08,8.13213802416e-07,1.45023697245,8.02623143969,source;crop,cranberry
near,78,pun,-51.1704234466,-51.1704234466,15.315964169,-1.579695857,0.999999851442,1.48558382075e-07,2.48423601067e-06,0.818903070646,7.43359615336,paste;glue,
near,79,pun,-75.9616432493,-75.9616432493,16.437329931,-1.590066549,0.999997153124,2.84687578485e-06,3.91994496135e-05,1.27494169769,7.91737249475,espresso;italians;good;coffee,coffee;know
near,80,pun,-89.1526235427,-89.1526235427,15.292721165,2.190510507,0.999783785209,0.000216214791117,0.00204087954849,1.69482941019,8.25352092367,scents;women;wear;perfume,perfume;obviously;known;common
near,161,nonpun,-58.1390868733,-58.1390868733,13.13438026,4.897284784,0.99476965,0.00523035000008,0.0326931255933,2.45663824469,8.77736500461,lion,owner;takes;share;profits;company
near,162,nonpun,-43.2905797725,-43.2905797725,17.269211866,0.825440629,0.999999102368,8.97631820001e-07,1.33958133165e-05,1.22665489519,7.92882050697,tooth;dentist;examines,examines
near,163,nonpun,-65.3873577272,-65.3873577272,16.939470102,-0.888545806,0.999999992962,7.03766023036e-09,1.39148548097e-07,0.870829751727,7.48344369285,cilia;hairlike;projections;cells,hairlike
near,164,nonpun,-51.0666704717,-51.0666704717,18.620380091,-0.224988563,0.999999907348,9.26524752485e-08,1.59310465836e-06,1.05264648058,7.71229830745,heir;prince;british;throne,prince;throne
near,165,nonpun,-42.2718155799,-42.2718155799,16.290785852,-1.367200819,0.999999973823,2.61772887613e-08,4.83190176491e-07,0.878146335258,7.49093782157,clothing;necessities,
near,166,nonpun,-47.9237013237,-47.9237013237,18.962768811,-1.135024821,0.999999746949,2.53051160188e-07,4.0968157959e-06,1.47452347923,8.24012834208,ambiance;hotel;warmth;charm,
near,167,nonpun,-68.8214439744,-68.8214439744,17.368101214,-2.680754264,0.999999792513,2.07487069707e-07,3.40033891321e-06,1.22932538481,7.85791157016,perches;pigeons;sunny;roofs,
near,168,nonpun,-60.0623568965,-60.0623568965,15.638775865,0.752003659,0.999670142968,0.00032985703194,0.00297421737665,0.957371365731,7.57441854658,reword;speech;told,mayor;advisors;told
