punType,sentenceID,sentenceType,sum_m1_ngram,sum_m2_ngram,sum_m1_relatedness,sum_m2_relatedness,p_m1_given_w,p_m2_given_w,entropy,m1KL,m2KL,m1Focus,m2Focus
near,1,pun,-67.8711340027,-67.8711340027,13.997211058,-1.861346626,0.99999742458,2.5754203646e-06,3.57197837357e-05,0.775658400041,4.55731089563,lion;circus;truck;refused;tow,lion;circus;truck;driver;refused;tow
near,2,pun,-50.8265126279,-50.8265126279,16.643796321,0.558428204,0.999998715451,1.28454868445e-06,1.87095832262e-05,0.999815410395,4.75468846434,tooth;dentist;tell;patient;whole,tooth;dentist;tell;patient;whole
near,3,pun,-99.1398967862,-99.1398967862,11.965244351,-2.656443979,0.999999826252,1.73747513331e-07,2.87824267945e-06,0.858436319237,4.41192060852,cilia;handlebar;mustache;look;ridiculous;symmetrical;eyelashes;even,cilia;handlebar;mustache;look;ridiculous;symmetrical;eyelashes;even
near,4,pun,-99.2008505074,-99.2008505074,17.587943037,-2.132293265,0.999999961372,3.86284122562e-08,6.97987509934e-07,1.05082698933,4.87161395023,heir;man;used;money;inherited;late;father;put;addition;house;extension,heir;man;used;money;inherited;late;father;put;addition;house;extension
near,5,pun,-64.9887751807,-64.9887751807,18.720599158,0.194343063,0.999999989014,1.09860115347e-08,2.12322723558e-07,1.28800598151,5.10465769834,clothing;men's;wear;store;opening;times,clothing;men's;wear;store;opening;times
near,6,pun,-77.1170207506,-77.1170207506,12.620862496,-0.372967689,0.999692187065,0.000307812934585,0.0027967465819,0.911984329959,4.49721209778,ambiance;paramedic;got;new;job;chauffeur;driver,ambiance;paramedic;got;new;job;chauffeur;driver
near,7,pun,-67.0031197877,-67.0031197877,15.595708886,-0.001859578,0.999982210949,1.77890513679e-05,0.00021234645614,1.07748540269,4.71215262422,perches;pet;store;bird;contest;necessary,perches;pet;store;bird;contest;necessary
near,8,pun,-31.7278086598,-31.7278086598,15.928209202,-0.787863724,0.999947034776,5.29652240855e-05,0.000574452797578,0.370018316799,4.0503907548,reword;pun,reword;pun
near,9,pun,-107.01183937,-107.01183937,14.773158733,-2.986738582,0.999995740139,4.25986099491e-06,5.69384603081e-05,0.941914040306,4.82238005242,math;rubber;band;pistol;confiscated;algebra;class;weapon;disruption,math;rubber;band;pistol;confiscated;algebra;class;weapon;disruption
near,10,pun,-94.2512883643,-94.2512883643,16.102587659,-0.953130433,0.999999998737,1.26323965976e-09,2.71464975954e-08,0.458917893738,4.15415891446,stealer;thief;stole;cutlery;leaving;clue;called;stainless,stealer;thief;stole;cutlery;leaving;clue;called;stainless
