"","uniquePairID","N","relatedness","sd","se","ci"
"1",1,14,-0.293007438642857,1.0148190080408,0.271221788405318,0.585939050620633
"2",2,26,0.00843384026923076,0.943135554670611,0.184964099893408,0.380940694605785
"3",3,24,1.82224454958333,0.783229518565814,0.159876055997664,0.33072881996335
"4",4,15,-0.7014283672,0.31287331255266,0.0807835419326133,0.173263465339919
"5",5,18,1.74381534661111,0.467026955057413,0.110079308972667,0.23224704086766
"6",6,14,-0.164648041071429,0.83106550788,0.222111599746588,0.479842938329339
"7",7,26,-0.448113580884615,0.493723521389156,0.0968271488416558,0.199419245992572
"8",8,24,-0.483403419125,0.419657256691015,0.0856621788124307,0.177205718125412
"9",9,15,0.91419155,0.586981150737651,0.151557881422973,0.325059326525017
"10",10,18,1.24697011888889,0.672531273054988,0.158517141245735,0.334441933953855
"11",11,14,-0.0213143777142857,1.01209900731213,0.270494837632572,0.584368568956401
"12",12,26,0.764527029884615,1.04847402433043,0.205622673444461,0.42348782327907
"13",13,24,1.34430280929167,0.543264407960427,0.110893382909853,0.229400440501582
"14",14,15,0.650043035066667,0.758305175489202,0.195793554400838,0.419935409059028
"15",15,22,0.0439753272272727,1.10116037025975,0.234768179761788,0.488227156934131
"16",16,16,1.588613486125,0.440618756064065,0.110154689016016,0.234789161844466
"17",17,21,-0.651422430047619,0.458837911953593,0.100126641106801,0.208860513446295
"18",18,21,0.940627052285714,1.00240404053238,0.21874249488901,0.456288848702216
"19",19,17,-0.349161484529412,0.810220177592803,0.196507257189519,0.416576775851496
"20",20,22,0.673356808090909,0.778223823403864,0.165917876634706,0.345045113337353
"21",21,16,0.5828991773125,0.934142552856848,0.233535638214212,0.497769429943694
"22",22,21,0.19221349752381,0.735661096145312,0.160534412329528,0.334868916147701
"23",23,21,-0.124358303952381,0.734923844245593,0.160373530775398,0.334533323106448
"24",24,17,-0.554897704705882,0.635798918482419,0.154203888091558,0.326897639525815
"25",25,22,-0.058351208,0.747607874818181,0.159390534464332,0.331470762190569
"26",26,16,-0.6500184310625,0.431917464419003,0.107979366104751,0.230152570813804
"27",27,21,0.123608176190476,0.792900610497032,0.173025098389493,0.360924030700062
"28",28,21,-0.162742634761905,0.603821397454122,0.131764631431787,0.274856204809167
"29",29,18,-0.721939113944444,0.184843199068623,0.0435679598392127,0.0919203603631873
"30",30,14,1.11070720171429,1.32287806308666,0.353554034039243,0.76380705350436
"31",31,26,1.94645938065385,0.627454466927775,0.123053945029065,0.253434343855744
"32",32,24,-0.365230947791667,0.724547603262575,0.147897660195818,0.305949620327249
"33",33,15,-0.532050103,0.453451768286698,0.117080743125512,0.251113219267123
"34",34,18,-0.196874277055556,0.714336914581181,0.168370825450743,0.355231390388632
"35",35,14,-0.489360978214286,0.731520706156948,0.19550713241216,0.42236748097815
"36",36,26,2.05812529342308,0.421123549436002,0.0825891229310626,0.170095482714605
"37",37,24,-0.326949085666667,0.828076357689113,0.169030378700061,0.349665979289896
"38",38,15,-0.258052740866667,0.795381318071394,0.205366573251668,0.440467492453473
"39",39,18,-0.0159778271666667,0.810231961689176,0.190973504814832,0.402918875411758
"40",40,14,-0.721837908071429,0.559359469776689,0.149495106567993,0.322964542524057
"41",41,26,-0.710888600461538,0.216343944950692,0.0424285383442777,0.0873832104570115
"42",42,17,1.77905017970588,0.411377241455645,0.0997736363821674,0.211510660489131
"43",43,22,1.19232026490909,0.827438881388182,0.176410562252445,0.36686584761638
"44",44,16,-0.1616273015,0.962222497656042,0.240555624414011,0.512732176339091
"45",45,21,1.68142515171429,0.667643410796632,0.145691736534003,0.303907636978619
"46",46,21,-0.213873793285714,0.798685890193071,0.174287549919187,0.36355745844495
"47",47,17,0.203214356823529,0.81512184458703,0.197696086057684,0.419096980468985
"48",48,22,-0.0477146523181818,0.744244607869882,0.158673483541659,0.329979573164404
"49",49,16,-0.2515541780625,1.11808736088017,0.279521840220043,0.595786699311043
"50",50,21,-0.808465974761905,0.23500064216433,0.0512813443372035,0.106971009814061
"51",51,21,-0.720087113,0.268872908457948,0.0586728788253086,0.122389480575453
"52",52,17,-0.651001301764706,0.390856308550853,0.094796579093775,0.20095977036894
"53",53,22,-0.785131386954545,0.234754888883819,0.0500499104780119,0.104084486757455
"54",54,16,0.520186143625,0.582316110705746,0.145579027676437,0.310294352383975
"55",55,24,1.64337460816667,0.916737981586063,0.187128356892901,0.387104499611712
"56",56,15,-0.7240205592,0.167966185721104,0.0433686826682545,0.0930165732594039
"57",57,18,1.61847504094444,0.71934478742645,0.169551192400146,0.357721746966042
"58",58,14,0.128234030071429,0.817316624662294,0.218437056142916,0.471904569501158
"59",59,26,-0.698223640269231,0.213559706970111,0.0418825043522214,0.0862586323992577
"60",60,24,-0.59043913325,0.443769355973656,0.0905840404682474,0.187387364697147
"61",61,15,1.85979153146667,0.47678698416558,0.12310586995745,0.264035831089279
"62",62,18,1.425382654,0.781066844748686,0.184099220827259,0.388415403968326
"63",63,14,-0.6646267055,0.662109448870858,0.176956193587176,0.382290614192698
"64",64,26,0.636051115230769,0.687781904622335,0.134885128952511,0.277801123270797
"65",65,24,-0.418691344916667,0.675676529815925,0.137921894101953,0.285313175877416
"66",66,15,-0.548335746266667,0.427668030525438,0.110423410662023,0.236834661222388
"67",67,18,-0.634197082,0.444770898478528,0.104833506129534,0.221179364310974
"68",68,14,1.00492496557143,0.735021601586143,0.196442786072372,0.424388837818977
"69",69,26,0.501225391038462,0.961632661753084,0.188591681045659,0.388411837842089
"70",70,24,-0.58008783025,0.307507970872681,0.0627698017063916,0.129849228004422
"71",71,21,-0.430311198619048,0.522780563958915,0.114080071723497,0.237966859676682
"72",72,21,0.363879125428571,0.870747293441567,0.190012637303519,0.396359415933728
"73",73,17,-0.107451579941176,0.763069750572363,0.185071598901387,0.3923342632464
"74",74,22,-0.555317628363636,0.472289151794662,0.100692385489605,0.20940127892284
"75",75,16,0.0512663245625,0.836760611090669,0.209190152772667,0.445878256062881
"76",76,21,-0.175595364428571,0.683599509154568,0.14917364265407,0.31117076587189
"77",77,21,-0.113527857666667,0.956183059814268,0.208656249992065,0.435249310527016
"78",78,17,-0.255373586705882,0.617992908918048,0.14988529643246,0.317742634182521
"79",79,22,-0.0889448296818182,0.588132667477502,0.125390306018339,0.260763416390379
"80",80,16,0.12010668275,0.779041864783033,0.194760466195758,0.415122107165959
"81",81,21,-0.0517750252857143,0.705543515004819,0.153962217314038,0.321159557577087
"82",82,21,0.424642177619048,0.917436619234384,0.200201083474569,0.417612142230973
"83",83,17,-0.279855398529412,0.646947120388671,0.156907724208922,0.332629516039241
"84",84,22,-0.181518542090909,0.809404434792325,0.172565605319132,0.358869821945479
"85",85,16,-0.1041105270625,0.911633012736666,0.227908253184167,0.485774942678714
"86",86,21,0.499910518666667,0.941347028880795,0.205418762622287,0.428496030212674
"87",87,15,-0.5625316368,0.414140130583793,0.10693052191648,0.229343159938568
"88",88,18,-0.750032000111111,0.192756989890021,0.0454332582241135,0.0958557959529584
"89",89,14,-0.511968439571429,0.68819431992896,0.18392766862129,0.39735157034571
"90",90,26,-0.718695955730769,0.200051411328555,0.0392333096186952,0.0808025137118096
"91",91,24,0.2215860215,0.923796775264987,0.18856922711898,0.390085166770516
"92",92,15,-0.745201312133333,0.242029749342315,0.0624918125659694,0.134031607695346
"93",93,18,1.476556042,0.76602225798141,0.180553177719495,0.380933906979898
"94",94,14,-0.736316504642857,0.42989487605644,0.114894238466632,0.248213911591473
"95",95,26,-0.738988870461538,0.302655714463349,0.0593556689980379,0.122245288625923
"96",96,24,-0.706748925791667,0.27573626708769,0.0562844298287184,0.116433214113275
"97",97,15,1.53037110506667,0.462690230760569,0.119466103879237,0.256229309257592
"98",98,18,1.83392890916667,0.532333423726615,0.125472191256447,0.264723183697733
"99",99,14,-0.660505036142857,0.45197371345824,0.120795055970619,0.260961852774595
"100",100,21,-0.646480238619048,0.367597021915483,0.0802162465794305,0.167328158241557
"101",101,17,-0.702338021058823,0.217317891928201,0.0527073307503844,0.111734549765547
"102",102,22,1.1669636545,0.577721921720475,0.123170727565145,0.256147550309657
"103",103,16,-0.6046785450625,0.416966354223085,0.104241588555771,0.222185686555628
"104",104,21,-0.852013846285714,0.232152352258023,0.0506597965230687,0.105674483793048
"105",105,21,1.80227445738095,0.608130070636818,0.132704861003431,0.276817489327655
"106",106,17,-0.726638523647059,0.435097553173164,0.105526657010632,0.223706519405943
"107",107,22,0.924511545863636,0.706060722776629,0.150532651886537,0.313049786946815
"108",108,16,0.061294261,0.89822369704967,0.224555924262417,0.478629622721885
"109",109,21,-0.750977777238095,0.354768657360831,0.0774168679311362,0.161488756706159
"110",110,21,-0.662561265952381,0.451466177539239,0.0985179967755207,0.205504940171593
"111",111,17,-0.722767903588235,0.308152291815153,0.0747379087017666,0.158437288709589
"112",112,22,-0.691946270727273,0.408565144251447,0.0871063814323418,0.181147636790828
"113",113,26,-0.611327410538462,0.502804904044181,0.0986081545096702,0.20308729582852
"114",114,24,-0.733195768541667,0.266253627293992,0.0543487940862874,0.112429046503696
"115",115,15,1.5140789402,0.452506393485199,0.11683664840137,0.250589688152192
"116",116,18,1.61340923688889,0.671976005945623,0.158386263532934,0.334165806116597
"117",117,14,-0.6432604025,0.655934547343167,0.175305881736199,0.378725332196457
"118",118,26,0.00848957234615384,0.728952709611414,0.142959388107498,0.294430371285412
"119",119,24,0.324767812583333,0.738201251378337,0.150684699446745,0.311715050284216
"120",120,15,-0.0650248531333333,0.818074818822383,0.211226009950049,0.453034734282859
"121",121,18,1.6796432,0.816415696100563,0.192431024993281,0.405993974189257
"122",122,14,-0.741184101071429,0.57487619661511,0.153642126253245,0.33192363386981
"123",123,26,-0.680878900538462,0.360179420417288,0.0706369958885496,0.145479616283144
"124",124,24,-0.0300779925833333,0.628278189445091,0.128246748388345,0.265298612065046
"125",125,15,1.16701313533333,0.713762178482278,0.184292602027639,0.395268319510614
"126",126,16,0.1044621445,0.995869676885442,0.24896741922136,0.530661492558559
"127",127,21,0.847840122,0.79439231947554,0.173350615975629,0.361603048486184
"128",128,21,-0.732534456047619,0.397216334275505,0.0866797104328753,0.180810707582568
"129",129,17,-0.0937192852941176,0.846718322755618,0.205359357639249,0.435342390504117
"130",130,22,-0.212568339681818,0.790869082340395,0.168613854898476,0.350651707059776
"131",131,16,-0.581648778625,0.409771309831962,0.10244282745799,0.218351718031192
"132",132,21,-0.455543801857143,0.556468789855193,0.121431445304376,0.253301556253592
"133",133,21,-0.667817315047619,0.371349683675193,0.0810351445114037,0.169036349394695
"134",134,17,-0.407993765,0.790229205644806,0.191658734313028,0.406298366512227
"135",135,22,1.33631849622727,0.686536845512139,0.146370147267709,0.304393384712757
"136",136,16,-0.1564843240625,0.752199197660502,0.188049799415126,0.400818659505976
"137",137,21,-0.617240943285714,0.395281416674228,0.0862574767961442,0.17992994365014
"138",138,21,0.363679867714286,0.857472974083469,0.187115943338876,0.390317018205567
"139",139,18,0.0614755309444444,0.97057086605835,0.228765747003987,0.482653536703686
"140",140,14,-0.131050614571429,1.01568811040768,0.27145406578324,0.586440855387501
"141",141,26,-0.00845010942307692,0.895402289173578,0.175602836346605,0.361660811428661
"142",142,24,-0.441639232208333,0.684614529663883,0.139746355681001,0.28908736220783
"143",143,15,-0.438823317533333,0.703081964628746,0.181534982668395,0.389353814218563
"144",144,18,1.60004324711111,0.424278284816677,0.100003350768023,0.210988627285905
"145",145,14,0.133668178571429,1.10032492824984,0.294074206831251,0.635308699112391
"146",146,26,-0.573021616692308,0.387739837273639,0.0760420383252145,0.156611509560723
"147",147,24,-0.000110260791666667,1.06569328646611,0.217533731179303,0.450002808526916
"148",148,15,0.0393220628,1.14458417549579,0.295530363335184,0.633849589156815
"149",149,18,-0.277710496555556,0.746385150725067,0.175924667151546,0.371168603281473
"150",150,14,-0.0334734745714286,0.827124079711511,0.221058208759369,0.47756722545755
"151",151,26,0.261924936307692,0.950366974309785,0.186382297964605,0.383861528208856
"152",152,17,1.18130408623529,0.580439544360651,0.140777267687315,0.298434475780228
"153",153,22,0.796371329909091,0.817316036712631,0.174252364516061,0.362377629724136
"154",154,16,1.0611706813125,0.639171853331462,0.159792963332865,0.340590639079486
"155",155,21,-0.0208174629047619,0.755216929539958,0.164801845034714,0.343770624784386
"156",156,21,0.888379398476191,0.834338687198612,0.182067628062749,0.37978641706929
"157",157,17,0.519522756411765,1.21201932147459,0.293957863689951,0.623162832984087
"158",158,22,0.685861503863636,1.29022788631894,0.275077509625183,0.572054997389742
"159",159,16,-0.309412079625,0.508143421743654,0.127035855435913,0.270770516338675
"160",160,21,1.476234187,0.458561804812785,0.100066389589055,0.208734830982634
"161",161,21,1.68163571314286,0.968950974815319,0.211442437466307,0.441061195755515
"162",162,17,1.23124207070588,0.67640806150044,0.164053051975624,0.347776934236544
"163",163,22,-0.248146517318182,0.830392610578185,0.177040299431675,0.368175457772844
"164",164,16,-0.39962857225,0.756276826902372,0.189069206725593,0.402991474754612
"165",165,24,-0.310851308291667,0.77049228768765,0.157276079632037,0.325350359067686
"166",166,15,1.891566794,0.376724808177399,0.0972699272116166,0.208623245018209
"167",167,18,1.01792005411111,0.831249518650491,0.195927390498605,0.413370660598189
"168",168,14,1.17470304642857,0.740302126116953,0.197854065616425,0.427437721911458
"169",169,26,1.51485071561538,0.865665868718951,0.169771044494199,0.349650011276999
"170",170,24,-0.540874047291667,0.371932583108202,0.0759204206108661,0.157053355882883
"171",171,15,-0.5520810088,0.573751335097396,0.148141957713099,0.317732898825137
"172",172,18,1.32148314588889,0.621510395702222,0.146491405126325,0.309069848554212
"173",173,14,0.957355228357143,0.810244467945397,0.216546942755758,0.467821227782383
"174",174,26,-0.386292183192308,0.488926605257215,0.0958863961892775,0.197481729636394
"175",175,24,-0.578013408791667,0.503597132830512,0.10279633428028,0.212650419232081
"176",176,15,-0.526247032266667,0.369551077934795,0.0954176780276306,0.204650565625689
"177",177,21,0.824396373333333,0.792308873782817,0.172895970852141,0.360654675377111
"178",178,21,-0.257766851190476,0.793206707080467,0.173091894140138,0.361063364194341
"179",179,17,-0.495069099647059,0.514618074829122,0.124813216433676,0.264592198930598
"180",180,22,-0.569948844681818,0.534519385466501,0.113959915887419,0.236992618823478
"181",181,16,-0.23206611575,0.816202578634446,0.204050644658611,0.434923653828776
"182",182,21,-0.687181245857143,0.38531175021831,0.0840819172157774,0.175391805888146
"183",183,21,0.0758732752857143,0.568548034046339,0.124067352487413,0.258799962287794
"184",184,17,0.440926303176471,0.860733023162995,0.208758421762249,0.442548084550858
"185",185,22,0.256531919363636,0.780764695690677,0.166459592426422,0.346171672997715
"186",186,16,-0.1246393559375,0.665811168733394,0.166452792183348,0.354785728256354
"187",187,21,0.0321804247142857,0.889523524349075,0.19410994679874,0.404906253772893
"188",188,21,0.213716976571429,0.728165871876351,0.158898820302709,0.331457130965119
"189",189,18,-0.633069494777778,0.388713679016207,0.0916206927907771,0.193302764901862
"190",190,14,-0.274341775,0.708550007324538,0.189367954914614,0.40910459433599
"191",191,26,0.661854870538461,0.901369118575223,0.176773027867884,0.364070865980841
"192",192,24,-0.48929251625,0.563243375732888,0.114971572629023,0.237836818700875
"193",193,15,-0.669045928333333,0.230436118214534,0.0594983498806382,0.127611268777069
"194",194,18,-0.586369571333333,0.387616270917416,0.0913620312213155,0.192757036693225
"195",195,14,0.631607840285714,0.789718711880669,0.211061203698708,0.455970009065997
"196",196,26,-0.488504996576923,0.369126437155497,0.0723916502322639,0.14909339455078
"197",197,24,-0.152857904,0.767368303591094,0.156638399048609,0.324031216275762
"198",198,17,1.61742562876471,0.440936275501092,0.10694275517985,0.226708513419086
"199",199,22,0.557215052,0.891185315021713,0.19000134756823,0.395129432919806
"200",200,16,-0.497489011375,0.602785328813779,0.150696332203445,0.321201628792557
"201",201,21,1.50638404228571,0.462552540052036,0.100937239413455,0.21055139188439
"202",202,21,-0.577456692333333,0.344265821227096,0.0751249611885382,0.156707923016557
"203",203,17,-0.564552225529412,0.378296547780502,0.091750389665031,0.194502137256514
"204",204,22,-0.424750335772727,0.713771739530637,0.152176646182322,0.316468660244982
"205",205,16,-0.7584307665,0.199379968849723,0.0498449922124308,0.106242085999616
"206",206,21,0.196191163,0.773837654578422,0.168865220367272,0.352246677200625
"207",207,15,-0.0112634012666667,0.638275832730387,0.164802111363431,0.353465374593034
"208",208,18,-0.000985123833333316,0.937112498815753,0.220879534215763,0.466015082112984
"209",209,14,-0.394003311928571,0.597493050043015,0.159686734588538,0.344982216257971
"210",210,26,0.347168403538462,0.804750107051107,0.157824480746903,0.325045602666517
"211",211,24,-0.638889498416667,0.33283299205344,0.0679392500078948,0.140543046574994
"212",212,15,0.439681017,0.777171916989882,0.20066492610946,0.430383462251581
"213",213,18,-0.145123347666667,0.726165597615516,0.171158872779438,0.361113656074449
"214",214,14,0.848639386714286,0.762086001537178,0.2036760512149,0.44001535711678
"215",215,26,0.347605058653846,0.933063463550826,0.182988800310236,0.376872488961005
"216",216,24,0.959917174333333,0.790808537880385,0.161423116836947,0.333929159142314
"217",217,15,0.932149162533333,0.710574727380797,0.183469605692113,0.393503167925973
"218",218,18,-0.194801089666667,0.498109987908915,0.117405650075714,0.247704269455389
"219",219,14,0.636264573785714,0.792588393862327,0.211828158469019,0.457626914112702
"220",220,21,-0.539975972857143,0.530155593437872,0.115689435096823,0.241323932846809
"221",221,17,0.779476880882353,1.20373440878753,0.291948477213024,0.618903123943466
"222",222,22,-0.500066546818182,0.719821073207201,0.15346636845564,0.319150784540427
"223",223,16,-0.59770323425,0.535879976523956,0.133969994130989,0.285550283109142
"224",224,21,-0.819844606142857,0.388560405517602,0.0847908319212928,0.176870576051081
"225",225,21,1.0193787222381,1.23581892107408,0.269677797670507,0.562538028479836
"226",226,17,-0.763760077647059,0.269354457867502,0.0653280517952173,0.138489283188482
"227",227,22,1.44703608904545,0.735518704693319,0.156813114733566,0.326110724434795
"228",228,16,-0.7814605329375,0.192394015855018,0.0480985039637545,0.102519534415649
"229",229,21,-0.774731926761905,0.501131397077853,0.109355836201345,0.228112277061198
"230",230,21,-0.794210030619048,0.308427804332581,0.0673044647515754,0.14039465330958
"231",231,17,-0.122511113764706,0.641623108849758,0.155616461742631,0.329892161894265
"232",232,22,1.28283671609091,0.834530088443682,0.177922412676504,0.370009912689409
"233",233,26,0.105723191961538,0.935963040253942,0.183557454086788,0.378043653336983
"234",234,24,-0.313258917541667,0.49162550312971,0.10035263560057,0.207595243360729
"235",235,15,-0.136515566733333,0.571753068620744,0.147626007527408,0.316626295735239
"236",236,18,0.108839565166667,0.787409989183883,0.18559431430865,0.391569775485683
"237",237,14,-0.0592513672857143,0.88744112987332,0.237178618494109,0.512393253377818
"238",238,26,0.366797927423077,1.05680468239207,0.207256449906668,0.426852648889566
"239",239,24,0.00498289495833333,0.7905692546646,0.161374273355057,0.333828118701782
"240",240,15,-0.180238084133333,0.748681767081178,0.193308801034303,0.414606143115724
"241",241,18,-0.750032000111111,0.192756989890021,0.0454332582241135,0.0958557959529584
"242",242,14,0.457736548928571,0.81110754861061,0.216777610766214,0.468319555722219
"243",243,26,1.99747003015385,0.688093476736559,0.13494623327137,0.277926969971226
"244",244,24,-0.670427615583333,0.223853328315639,0.0456938692997528,0.0945249704764269
"245",245,16,0.5709559385625,0.979670559039167,0.244917639759792,0.522029591965581
"246",246,21,0.263537247904762,0.918841876706223,0.200507735795312,0.418251807763062
"247",247,21,0.0997902923809524,0.664816039431874,0.145074753519872,0.302620632963558
"248",248,17,0.202188801823529,0.760776238595366,0.184515340540518,0.391155048199457
"249",249,22,-0.438655140727273,0.574571164078075,0.122498983778723,0.254750582631303
"250",250,16,1.0306098188125,0.843938581137108,0.210984645284277,0.449703126311263
"251",251,21,-0.324750940047619,0.681451024861987,0.148704804944538,0.310192787547106
"252",252,21,-0.055012292,0.744603429468886,0.162485789441185,0.33893941747445
"253",253,17,-0.574541501764706,0.571995599943034,0.138729310350216,0.294093000168733
"254",254,22,0.758149068545454,0.8366358232368,0.178371356842852,0.370943543193256
"255",255,16,1.0686167,1.04245417598396,0.260613543995991,0.555484619916977
"256",256,21,-0.798160807571429,0.387030987982409,0.0844570856534731,0.176174393535747
"257",257,15,-0.7756146708,0.35634040834531,0.092006697806809,0.19733474065532
"258",258,18,0.357280403555556,0.736951337416631,0.173701096030598,0.366477278292077
"259",259,14,0.754552944785714,0.899621098669496,0.240433852081029,0.519425757988467
"260",260,26,-0.685244162807692,0.213247029066796,0.0418211831702801,0.0861323390609492
"261",261,24,-0.0729544510833333,0.78542591526297,0.160324393596061,0.331656276948311
"262",262,15,-0.812398877266667,0.37536824237892,0.0969196634285805,0.207872003919093
"263",263,18,1.79411867722222,0.383568379248546,0.0904079340051268,0.190744067523743
"264",264,14,0.196711267357143,0.778835290699051,0.208152487037452,0.44968610876049
"265",265,26,-0.422293117346154,0.483933136019964,0.0949070963015364,0.195464823762884
"266",266,24,-0.388028409708333,0.515142066030485,0.105152933901484,0.217525416973196
"267",267,15,0.803521617133333,0.827244739392752,0.213593673260388,0.458112867032346
"268",268,18,-0.676970290166667,0.221501333629791,0.0522083650171629,0.110150021806418
"269",269,14,-0.765760207428571,0.278720458960506,0.0744911760081858,0.160928401831138
"270",270,21,0.441356093952381,0.989104344358166,0.215840263249093,0.450234899585851
"271",271,17,-0.811990726,0.389481105658728,0.0944630434007817,0.200252706285884
"272",272,22,-0.585794569045455,0.402060836624647,0.0857196583869108,0.178263788346747
